date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2,total_rating,winning_team
2022-10-22,2023,MIL,HOU,1590.72696978032,1344.14355385446,0.8802810709163705,0.1197189290836294,1593.79763325813,1341.07289037665,125.0,105.0,246.58341592585998,MIL
2022-10-22,2023,CHI,CLE,1463.17015339774,1485.64356402596,0.6097541510671184,0.3902458489328816,1433.37230242662,1515.44141499708,96.0,128.0,-22.47341062821988,CLE
2022-10-22,2023,DAL,MEM,1596.86341024572,1611.79158878626,0.6200387659180309,0.3799612340819691,1616.44624442219,1592.20875460979,137.0,96.0,-14.928178540540102,DAL
2022-10-22,2023,DEN,OKC,1529.13303231989,1363.73525109382,0.8216772308836774,0.1783227691163226,1531.20332090405,1361.66496250966,122.0,117.0,165.39778122607004,DEN
2022-10-22,2023,SAC,LAC,1398.33899260339,1527.914369625,0.4575401195728498,0.5424598804271501,1394.01964599385,1532.23371623454,109.0,111.0,-129.57537702161017,LAC
2022-10-23,2023,LAL,POR,1431.21536521953,1339.04673977175,0.7514221492310738,0.2485778507689262,1422.63467353745,1347.62743145383,104.0,106.0,92.16862544777996,POR
2022-10-23,2023,ATL,CHO,1541.04987537323,1536.66044988934,0.6458653499962258,0.3541346500037742,1520.40521637137,1557.3051088912,109.0,126.0,4.389425483889909,CHO
2022-10-23,2023,CLE,WAS,1515.44141499708,1453.85343374588,0.7171108268182285,0.2828891731817715,1520.64067817788,1448.65417056508,117.0,107.0,61.58798125120006,CLE
2022-10-23,2023,NOP,UTA,1574.5093250367,1571.98900435307,0.6434005726643969,0.3565994273356031,1568.84349975329,1577.65482963648,121.0,122.0,2.5203206836299614,UTA
2022-10-23,2023,OKC,MIN,1361.66496250966,1534.4269049062,0.3967916303362882,0.6032083696637118,1353.88255014756,1542.2093172683,106.0,116.0,-172.76194239654,MIN
2022-10-23,2023,GSW,SAC,1649.2734919987,1394.01964599385,0.8854419812040192,0.1145580187959808,1650.52903765519,1392.76410033736,130.0,125.0,255.25384600484995,GSW
2022-10-23,2023,LAC,PHO,1532.23371623454,1583.85868669962,0.5691708524096692,0.4308291475903307,1514.88863058731,1601.20377234685,95.0,112.0,-51.62497046507997,PHO
2022-10-24,2023,PHI,IND,1553.47919346187,1389.49593583923,0.8204810121903765,0.1795189878096235,1557.29184575933,1385.68328354177,120.0,106.0,163.98325762263994,PHI
2022-10-24,2023,NYK,ORL,1524.82623608487,1356.47117312257,0.8241579310871753,0.1758420689128247,1528.3737505449,1352.92365866254,115.0,102.0,168.35506296230005,NYK
2022-10-24,2023,MIA,TOR,1592.3685824465,1547.87522654058,0.696729187550366,0.303270812449634,1578.06332951889,1562.18047946819,90.0,98.0,44.493355905920225,TOR
2022-10-24,2023,MEM,BRK,1592.20875460979,1509.78897800573,0.7407926893006233,0.2592073106993767,1596.90348184725,1505.09425076827,134.0,124.0,82.41977660405996,MEM
2022-10-24,2023,CHI,BOS,1433.37230242662,1674.78405889639,0.3070320721993854,0.6929679278006147,1457.17340343,1650.98295789301,120.0,102.0,-241.4117564697699,CHI
2022-10-24,2023,HOU,UTA,1341.07289037665,1577.65482963648,0.3129789829106955,0.6870210170893045,1353.00135410073,1565.7263659124,114.0,108.0,-236.58193925982982,HOU
2022-10-24,2023,MIN,SAS,1542.2093172683,1488.5796844322,0.7077255783032128,0.2922744216967872,1526.50093920262,1504.28806249788,106.0,115.0,53.62963283609997,SAS
2022-10-24,2023,POR,DEN,1347.62743145383,1531.20332090405,0.381992057466185,0.618007942533815,1373.02211111401,1505.80864124387,135.0,110.0,-183.57588945022007,POR
2022-10-25,2023,WAS,DET,1448.65417056508,1383.6022468737,0.7211383546665039,0.2788616453334961,1457.0037412952,1375.25267614358,120.0,99.0,65.0519236913799,WAS
2022-10-25,2023,NOP,DAL,1568.84349975329,1616.44624442219,0.5748391873872166,0.4251608126127834,1572.78684230249,1612.50290187299,113.0,111.0,-47.60274466889996,NOP
2022-10-25,2023,OKC,LAC,1353.88255014756,1514.88863058731,0.4130964904803637,0.5869035095196362,1369.75430530107,1499.0168754338,108.0,94.0,-161.0060804397499,OKC
2022-10-25,2023,PHO,GSW,1601.20377234685,1650.52903765519,0.572414037609925,0.4275859623900749,1618.73666051063,1632.99614949141,134.0,105.0,-49.32526530834002,PHO
2022-10-26,2023,CLE,ORL,1520.64067817788,1352.92365866254,0.8236250183952926,0.1763749816047074,1523.83977475397,1349.72456208645,103.0,92.0,167.7170195153401,CLE
2022-10-26,2023,DET,ATL,1375.25267614358,1520.40521637137,0.4353836407662757,0.5646163592337243,1369.3383956207,1526.31949689425,113.0,118.0,-145.15254022779004,ATL
2022-10-26,2023,NYK,CHO,1528.3737505449,1557.3051088912,0.6008730123227771,0.3991269876772229,1532.5964041456,1553.0824552905,134.0,131.0,-28.93135834629993,NYK
2022-10-26,2023,TOR,PHI,1562.18047946819,1557.29184575933,0.6465223502445849,0.353477649755415,1568.94896938728,1550.52335584024,119.0,109.0,4.88863370885997,TOR
2022-10-26,2023,MIL,BRK,1593.79763325813,1505.09425076827,0.7476775537189183,0.2523224462810817,1598.62561696361,1500.26626706279,110.0,99.0,88.7033824898599,MIL
2022-10-26,2023,MIN,SAS,1526.50093920262,1504.28806249788,0.6689663814708413,0.3310336185291587,1533.51876144329,1497.27024025721,134.0,122.0,22.212876704739983,MIN
2022-10-26,2023,CHI,IND,1457.17340343,1385.68328354177,0.7285298644974482,0.2714701355025518,1463.60139004279,1379.25529692897,124.0,109.0,71.49011988823008,CHI
2022-10-26,2023,UTA,HOU,1565.7263659124,1353.00135410073,0.858172047009158,0.141827952990842,1567.78638936631,1350.94133064682,109.0,101.0,212.72501181167013,UTA
2022-10-26,2023,POR,MIA,1373.02211111401,1578.06332951889,0.3532769456486795,0.6467230543513205,1361.97597146183,1589.10946917107,98.0,119.0,-205.04121840488006,MIA
2022-10-26,2023,DEN,LAL,1505.80864124387,1422.63467353745,0.7416254621973883,0.2583745378026116,1510.77150068893,1417.67181409239,110.0,99.0,83.17396770641994,DEN
2022-10-27,2023,BRK,DAL,1500.26626706279,1612.50290187299,0.4823973446740763,0.5176026553259236,1494.22370242178,1618.545466514,125.0,129.0,-112.23663481020003,DAL
2022-10-27,2023,OKC,LAC,1369.75430530107,1499.0168754338,0.4579870726172005,0.5420129273827994,1379.83244275474,1488.93873798013,118.0,110.0,-129.26257013272993,OKC
2022-10-27,2023,GSW,MIA,1632.99614949141,1589.10946917107,0.6959907651335313,0.3040092348664687,1639.67703516025,1582.42858350223,123.0,110.0,43.88668032034002,GSW
2022-10-27,2023,SAC,MEM,1392.76410033736,1596.90348184725,0.3544639362673565,0.6455360637326435,1383.95350131187,1605.71408087274,110.0,125.0,-204.13938150988997,MEM
2022-10-28,2023,DET,ATL,1369.3383956207,1526.31949689425,0.4187250002257809,0.581274999774219,1354.42318672468,1541.23470579027,112.0,136.0,-156.98110127354994,ATL
2022-10-28,2023,ORL,CHO,1349.72456208645,1553.0824552905,0.3554939771058782,0.6445060228941217,1372.74216578769,1530.06485158926,113.0,93.0,-203.35789320405001,ORL
2022-10-28,2023,TOR,PHI,1568.94896938728,1550.52335584024,0.6641208316359426,0.3358791683640574,1543.25715671374,1576.21516851378,90.0,112.0,18.42561354704003,PHI
2022-10-28,2023,WAS,IND,1457.0037412952,1379.25529692897,0.7355958983240968,0.2644041016759032,1439.20554299933,1397.05349522484,117.0,127.0,77.74844436622993,IND
2022-10-28,2023,BOS,CLE,1650.98295789301,1523.83977475397,0.7871014303089672,0.2128985696910328,1632.25719155857,1542.56554108841,123.0,132.0,127.14318313904005,CLE
2022-10-28,2023,MIN,LAL,1533.51876144329,1417.67181409239,0.7760014670742633,0.2239985329257366,1537.23736850018,1413.9532070355,111.0,102.0,115.84694735090011,MIN
2022-10-28,2023,MIL,NYK,1598.62561696361,1532.5964041456,0.7222682677718762,0.2777317322281237,1604.02487972865,1527.19714138056,119.0,108.0,66.02921281800991,MIL
2022-10-28,2023,SAS,CHI,1497.27024025721,1463.60139004279,0.6834040162553909,0.316595983744609,1501.29577864144,1459.57585165856,129.0,124.0,33.66885021441999,SAS
2022-10-28,2023,DEN,UTA,1510.77150068893,1567.78638936631,0.561546837211749,0.4384531627882509,1522.6897182567,1555.86817179854,117.0,101.0,-57.014888677379986,DEN
2022-10-28,2023,POR,HOU,1361.97597146183,1350.94133064682,0.654565083968873,0.3454349160311269,1370.13681284267,1342.78048926598,125.0,111.0,11.034640815010107,POR
2022-10-28,2023,PHO,NOP,1618.73666051063,1572.78684230249,0.6984977943627138,0.3015022056372862,1625.3526593214,1566.17084349172,124.0,111.0,45.94981820813996,PHO
2022-10-29,2023,SAC,MIA,1383.95350131187,1582.42858350223,0.3619597986423712,0.6380402013576287,1394.66493136547,1571.71715344863,119.0,113.0,-198.4750821903599,SAC
2022-10-29,2023,CHO,GSW,1530.06485158926,1639.67703516025,0.4861704841217408,0.5138295158782592,1538.77730164077,1630.96458510874,120.0,113.0,-109.61218357099006,CHO
2022-10-29,2023,BRK,IND,1494.22370242178,1397.05349522484,0.7567609935800274,0.2432390064199726,1476.73231276025,1414.54488488637,116.0,125.0,97.17020719694005,IND
2022-10-29,2023,MIL,ATL,1604.02487972865,1541.23470579027,0.7185126028226572,0.2814873971773428,1608.54733398748,1536.71225153144,123.0,115.0,62.790173938379894,MIL
2022-10-29,2023,CHI,PHI,1459.57585165856,1576.21516851378,0.4760723890150545,0.5239276109849456,1452.96327431791,1582.82774585443,109.0,114.0,-116.63931685522016,PHI
2022-10-29,2023,DAL,OKC,1618.545466514,1379.83244275474,0.8754236214944965,0.1245763785055035,1599.97444255661,1398.40346671213,111.0,117.0,238.71302375926007,OKC
2022-10-29,2023,UTA,MEM,1555.86817179854,1605.71408087274,0.5716803283091894,0.4283196716908106,1559.19706553852,1602.38518713276,124.0,123.0,-49.84590907419988,UTA
2022-10-30,2023,LAC,NOP,1488.93873798013,1566.17084349172,0.5327188121210005,0.4672811878789995,1470.54715699591,1584.56242447594,91.0,112.0,-77.23210551158991,NOP
2022-10-30,2023,CLE,NYK,1542.56554108841,1527.19714138056,0.6601839111677276,0.3398160888322724,1550.1892941566,1519.57338831237,121.0,108.0,15.36839970785013,CLE
2022-10-30,2023,DET,GSW,1354.42318672468,1630.96458510874,0.2657577216968031,0.7342422783031969,1376.41656631841,1608.97120551501,128.0,114.0,-276.54139838406013,DET
2022-10-30,2023,BOS,WAS,1632.25719155857,1439.20554299933,0.843821433865837,0.156178566134163,1636.11104459767,1435.35168996023,112.0,94.0,193.05164855924,BOS
2022-10-30,2023,SAS,MIN,1501.29577864144,1537.23736850018,0.5911568637791719,0.4088431362208281,1508.8669971987,1529.66614994292,107.0,98.0,-35.941589858740144,SAS
2022-10-30,2023,DAL,ORL,1599.97444255661,1372.74216578769,0.8680355848432578,0.1319644151567421,1602.0104760759,1370.7061322684,114.0,105.0,227.23227676891997,DAL
2022-10-30,2023,PHO,HOU,1625.3526593214,1342.78048926598,0.9004524947870801,0.0995475052129198,1627.40502498839,1340.72812359899,124.0,109.0,282.5721700554202,PHO
2022-10-30,2023,LAL,DEN,1413.9532070355,1522.6897182567,0.4874297989797291,0.5125702010202708,1425.32085320135,1511.32207209085,121.0,110.0,-108.73651122119986,LAL
2022-10-31,2023,WAS,PHI,1435.35168996023,1582.82774585443,0.4320985663131546,0.5679014336868454,1428.34743060823,1589.83200520643,111.0,118.0,-147.47605589420004,PHI
2022-10-31,2023,CHO,SAC,1538.77730164077,1394.66493136547,0.803011512384,0.1969884876159999,1521.98728797627,1411.45494502997,108.0,115.0,144.1123702753,SAC
2022-10-31,2023,TOR,ATL,1543.25715671374,1536.71225153144,0.648698171210274,0.351301828789726,1557.41301261759,1522.55639562759,139.0,109.0,6.544905182299999,TOR
2022-10-31,2023,BRK,IND,1476.73231276025,1414.54488488637,0.7178103194532871,0.2821896805467129,1480.93500446068,1410.34219318594,116.0,109.0,62.18742787387987,BRK
2022-10-31,2023,MIL,DET,1608.54733398748,1376.41656631841,0.87123227150369,0.12876772849631,1609.53048313523,1375.43341717066,110.0,108.0,232.13076766906988,MIL
2022-10-31,2023,UTA,MEM,1559.19706553852,1602.38518713276,0.5810378844429881,0.4189621155570119,1570.46497390496,1591.11727876632,121.0,105.0,-43.188121594239874,UTA
2022-10-31,2023,LAC,HOU,1470.54715699591,1340.72812359899,0.789671210832846,0.210328789167154,1472.26405644593,1339.01122414897,95.0,93.0,129.81903339692008,LAC
2022-11-01,2023,MIA,GSW,1571.71715344863,1608.97120551501,0.5893296090805197,0.4106703909194803,1578.29663162106,1602.39172734258,116.0,109.0,-37.254052066380154,MIA
2022-11-01,2023,BRK,CHI,1480.93500446068,1452.96327431791,0.6762660430311159,0.3237339569688841,1466.26813171724,1467.63014706135,99.0,108.0,27.971730142769957,CHI
2022-11-01,2023,OKC,ORL,1398.40346671213,1370.7061322684,0.675920135771328,0.3240798642286719,1403.74285031563,1365.3667486649,116.0,108.0,27.697334443729915,OKC
2022-11-01,2023,PHO,MIN,1627.40502498839,1529.66614994292,0.7573630553736344,0.2426369446263656,1631.48343077498,1525.58774415633,116.0,107.0,97.7388750454702,PHO
2022-11-02,2023,PHI,WAS,1589.83200520643,1428.34743060823,0.8183526533730232,0.1816473466269768,1568.35417170745,1449.82526410721,111.0,121.0,161.48457459819997,WAS
2022-11-02,2023,CLE,BOS,1550.1892941566,1636.11104459767,0.5202491485335214,0.4797508514664785,1554.02432211007,1632.2760166442,114.0,113.0,-85.92175044106989,CLE
2022-11-02,2023,NYK,ATL,1519.57338831237,1522.55639562759,0.6360995425418042,0.3639004574581957,1502.6737695323,1539.45601440766,99.0,112.0,-2.983007315219993,ATL
2022-11-02,2023,MIA,SAC,1578.29663162106,1411.45494502997,0.8228918506847845,0.1771081493152154,1579.92854850192,1409.82302814911,110.0,107.0,166.8416865910899,MIA
2022-11-02,2023,CHI,CHO,1467.63014706135,1521.98728797627,0.5653100730911983,0.4346899269088017,1480.40478063345,1509.21265440417,106.0,88.0,-54.35714091491991,CHI
2022-11-02,2023,HOU,LAC,1339.01122414897,1472.26405644593,0.4522909148208694,0.5477090851791306,1331.01106685159,1480.26421374331,101.0,109.0,-133.25283229695992,LAC
2022-11-02,2023,SAS,TOR,1508.8669971987,1557.41301261759,0.573511587788164,0.426488412211836,1474.74986679756,1591.53014301873,100.0,143.0,-48.54601541889019,TOR
2022-11-02,2023,MIL,DET,1609.53048313523,1375.43341717066,0.8724967760968009,0.1275032239031991,1613.38832611112,1371.57557419477,116.0,91.0,234.09706596457,MIL
2022-11-02,2023,DAL,UTA,1602.0104760759,1570.46497390496,0.6807535086065851,0.3192464913934149,1605.24016493389,1567.23528504697,103.0,100.0,31.545502170939926,DAL
2022-11-02,2023,POR,MEM,1370.13681284267,1591.11727876632,0.3326065386183,0.6673934613817,1365.86855889556,1595.38553271343,106.0,111.0,-220.98046592364994,MEM
2022-11-02,2023,LAL,NOP,1425.32085320135,1584.56242447594,0.4155612673795409,0.584438732620459,1432.18071034387,1577.70256733342,120.0,117.0,-159.2415712745899,LAL
2022-11-03,2023,ORL,GSW,1365.3667486649,1602.39172734258,0.3124308625524148,0.6875691374475852,1371.60923636549,1596.14923964199,130.0,129.0,-237.0249786776801,ORL
2022-11-03,2023,OKC,DEN,1403.74285031563,1511.32207209085,0.4890943529616532,0.5109056470383468,1392.42903597031,1522.63588643617,110.0,122.0,-107.57922177522005,DEN
2022-11-04,2023,IND,MIA,1410.34219318594,1579.92854850192,0.4011750960188903,0.5988249039811098,1416.47021611056,1573.8005255773,101.0,99.0,-169.58635531597997,IND
2022-11-04,2023,WAS,BRK,1449.82526410721,1466.26813171724,0.6179824522662779,0.3820175477337221,1412.70924173852,1503.38415408593,86.0,128.0,-16.442867610030135,BRK
2022-11-04,2023,DET,CLE,1371.57557419477,1554.02432211007,0.3835249569304189,0.6164750430695811,1358.1753250408,1567.42457126404,88.0,112.0,-182.44874791529992,CLE
2022-11-04,2023,PHI,NYK,1568.35417170745,1502.6737695323,0.7218653066157202,0.2781346933842797,1560.31236534951,1510.71557589024,104.0,106.0,65.68040217515,NYK
2022-11-04,2023,BOS,CHI,1632.2760166442,1480.40478063345,0.8099811015879745,0.1900188984120254,1634.27643703889,1478.40436023876,123.0,119.0,151.87123601074995,BOS
2022-11-04,2023,SAS,LAC,1474.74986679756,1480.26421374331,0.6327199196622978,0.3672800803377022,1463.23351533136,1491.78056520951,106.0,113.0,-5.514346945750049,LAC
2022-11-04,2023,MEM,CHO,1595.38553271343,1509.21265440417,0.7449195491284551,0.2550804508715448,1605.3288737232,1499.2693133944,130.0,99.0,86.17287830925989,MEM
2022-11-04,2023,DAL,TOR,1605.24016493389,1591.53014301873,0.6580389997415529,0.3419610002584471,1607.77401716964,1588.99629078298,111.0,110.0,13.710021915159814,DAL
2022-11-04,2023,NOP,GSW,1577.70256733342,1596.14923964199,0.6152556279448949,0.3847443720551051,1584.7338968892,1589.11791008621,114.0,105.0,-18.446672308570214,NOP
2022-11-04,2023,PHO,POR,1631.48343077498,1365.86855889556,0.891354156885528,0.108645843114472,1619.30858097438,1378.04340869616,106.0,108.0,265.61487187942,POR
2022-11-04,2023,MIN,MIL,1525.58774415633,1613.38832611112,0.5175491622762806,0.4824508377237194,1512.77991107985,1626.1961591876,102.0,115.0,-87.80058195479,MIL
2022-11-04,2023,LAL,UTA,1432.18071034387,1567.23528504697,0.4497229003304922,0.5502770996695078,1420.92789186633,1578.48810352451,116.0,130.0,-135.0545747030999,UTA
2022-11-05,2023,ORL,SAC,1371.60923636549,1409.82302814911,0.5879918617320617,0.4120081382679382,1364.69289418134,1416.73937033326,123.0,126.0,-38.21379178362008,SAC
2022-11-05,2023,CHO,BRK,1499.2693133944,1503.38415408593,0.63459005470843,0.36540994529157,1490.57567817974,1512.07778930059,94.0,98.0,-4.114840691530162,BRK
2022-11-05,2023,NYK,BOS,1510.71557589024,1634.27643703889,0.4661450753618222,0.5338549246381779,1498.39593224114,1646.59608068799,118.0,133.0,-123.56086114865002,BOS
2022-11-05,2023,ATL,NOP,1539.45601440766,1584.7338968892,0.5781066548517513,0.4218933451482487,1543.97545202369,1580.21445927317,124.0,121.0,-45.27788248154002,ATL
2022-11-05,2023,MIL,OKC,1626.1961591876,1392.42903597031,0.8722853364059518,0.1277146635940481,1628.78906847185,1389.83612668606,108.0,94.0,233.76712321728996,MIL
2022-11-05,2023,MIN,HOU,1512.77991107985,1331.01106685159,0.8350696472454032,0.1649303527545967,1515.91218048541,1327.87879744603,129.0,117.0,181.76884422826015,MIN
2022-11-05,2023,DEN,SAS,1522.63588643617,1463.23351533136,0.7145515740650201,0.2854484259349799,1532.34317243346,1453.52622933407,126.0,101.0,59.40237110481007,DEN
2022-11-05,2023,PHO,POR,1619.30858097438,1378.04340869616,0.8770170004426573,0.1229829995573427,1622.47350681192,1374.87848285862,102.0,82.0,241.26517227822,PHO
2022-11-06,2023,LAL,CLE,1420.92789186633,1567.42457126404,0.4334825351112522,0.5665174648887478,1410.17715881451,1578.17530431586,100.0,114.0,-146.49667939771007,CLE
2022-11-06,2023,TOR,CHI,1588.99629078298,1478.40436023876,0.7706993986196476,0.2293006013803523,1592.81661339431,1474.58403762743,113.0,104.0,110.59193054421985,TOR
2022-11-06,2023,MEM,WAS,1605.3288737232,1412.70924173852,0.8434934145891321,0.1565065854108679,1607.2901849535,1410.74793050822,103.0,97.0,192.61963198468015,MEM
2022-11-06,2023,LAC,UTA,1491.78056520951,1578.48810352451,0.5191200620917408,0.4808799379082592,1482.25274181701,1588.01592691701,102.0,110.0,-86.70753831499997,UTA
2022-11-07,2023,CHO,WAS,1490.57567817974,1410.74793050822,0.7379173138947897,0.2620826861052103,1474.92450461854,1426.39910406942,100.0,108.0,79.82774767152,WAS
2022-11-07,2023,ORL,HOU,1364.69289418134,1327.87879744603,0.6873083034256418,0.3126916965743582,1351.70727573562,1340.86441589175,127.0,134.0,36.81409673531016,HOU
2022-11-07,2023,DET,OKC,1358.1753250408,1389.83612668606,0.5970989985340647,0.4029010014659353,1365.61227610501,1382.39917562185,112.0,103.0,-31.66080164525988,DET
2022-11-07,2023,IND,NOP,1416.47021611056,1580.21445927317,0.4092803030121421,0.5907196969878579,1426.94347561342,1569.74119977031,129.0,122.0,-163.74424316261002,IND
2022-11-07,2023,PHI,PHO,1560.31236534951,1622.47350681192,0.554240213376305,0.445759786623695,1570.3814760203,1612.40439614113,100.0,88.0,-62.161141462410114,PHI
2022-11-07,2023,ATL,MIL,1543.97545202369,1628.78906847185,0.5218410549796019,0.4781589450203981,1558.91146441864,1613.8530560769,117.0,98.0,-84.81361644816002,ATL
2022-11-07,2023,MIA,POR,1573.8005255773,1374.87848285862,0.8482233043737388,0.1517766956262611,1561.33548118567,1387.34352725025,107.0,110.0,198.92204271868013,POR
2022-11-07,2023,CHI,TOR,1474.58403762743,1592.81661339431,0.4737852740586468,0.5262147259413532,1488.32041348243,1579.08023753931,111.0,97.0,-118.23257576688002,CHI
2022-11-07,2023,MEM,BOS,1607.2901849535,1646.59608068799,0.586468034742707,0.4135319652572929,1600.39810162253,1653.48816401896,106.0,109.0,-39.30589573448992,BOS
2022-11-07,2023,MIN,NYK,1515.91218048541,1498.39593224114,0.6629521491615243,0.3370478508384756,1497.98033720724,1516.32777551931,107.0,120.0,17.516248244270173,NYK
2022-11-07,2023,SAS,DEN,1453.52622933407,1532.34317243346,0.5304471515909924,0.4695528484090076,1445.18120353507,1540.68819823246,109.0,115.0,-78.81694309939007,DEN
2022-11-07,2023,DAL,BRK,1607.77401716964,1512.07778930059,0.755195743907908,0.244804256092092,1609.81950389289,1510.03230257734,96.0,94.0,95.69622786905006,DAL
2022-11-07,2023,GSW,SAC,1589.11791008621,1416.73937033326,0.8274893000136687,0.1725106999863312,1590.70168379663,1415.15559662284,116.0,113.0,172.37853975295002,GSW
2022-11-07,2023,UTA,LAL,1588.01592691701,1410.17715881451,0.8319301077812579,0.1680698922187421,1592.98493632941,1405.20814940211,139.0,116.0,177.8387681024999,UTA
